State_UT,Year,Month,Temperature_Mean_C,Temperature_Max_C,Temperature_Min_C,Relative_Humidity_Mean,Dew_Point_Mean_C,Precipitation_Sum_mm,Pressure_msl_Mean_hPa,Wind_Speed_kmh,Wind_Direction_Dominant_deg,Wet_Bulb_Temp_C,Heat_Index_C,WBGT_C,Temp_Baseline_C,Temp_Anomaly_C,Heatwave_Days,Extreme_Heat_Days,Heat_Risk_Score,Risk_Category,Data_Source,Data_Quality,Spatial_Representation
Lakshadweep,2013,12,27.283870967741933,29.5,25.6,70.87096774193549,21.51290322580645,23.0,1010.6129032258065,45.69677419354839,85.6774193548387,23.181626686911905,29.201694711316673,28.520334126666057,28.03827956989247,-0.22215053763440584,0,0,3.4367741935483873,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,1,26.92258064516129,27.8,24.3,75.70967741935483,22.248387096774195,24.7,1012.2516129032258,49.98193548387097,39.096774193548384,23.55489831656187,28.92611932626411,28.462178264215265,27.500430107526885,-0.12301075268817477,0,0,2.1390322580645162,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,2,27.00714285714286,28.1,25.2,74.35714285714286,22.042857142857144,17.5,1010.7428571428571,50.70857142857143,158.96428571428572,23.439704221915715,29.035952038679152,28.464853759212875,27.80424528301887,-0.3042452830188688,0,0,2.4560714285714282,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,3,27.825806451612905,28.9,25.5,75.25806451612904,23.01290322580645,0.0,1011.0516129032258,46.81161290322581,200.38709677419354,24.350759857816353,31.06892681332218,29.287080882186345,28.58215053763441,-0.298279569892473,0,0,7.724516129032258,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,4,28.68,29.8,26.2,75.23333333333333,23.82,10.0,1010.1666666666666,43.104,304.96666666666664,25.151702960392857,32.963119930492645,30.086179263434396,29.40577777777778,-0.2024444444444453,0,0,13.276333333333334,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,5,28.674193548387095,30.5,26.2,76.09677419354838,23.97741935483871,87.6,1008.5967741935484,48.97161290322581,309.4193548387097,25.264666674942056,33.04598463886936,30.127281745187712,29.555268817204304,-0.1907526881720459,0,0,14.103548387096774,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,6,27.933333333333334,30.0,26.0,82.53333333333333,24.66,284.1,1008.11,100.33200000000001,268.2,25.50459002149106,32.26155933148983,29.80150387844599,28.539777777777775,0.040222222222224484,0,0,14.331,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,7,27.309677419354838,28.5,25.5,84.51612903225806,24.451612903225808,87.1,1009.6387096774193,109.91612903225807,268.0,25.190549430637773,30.771922048203518,29.32447302301484,28.011182795698925,-0.04989247311828003,0,0,10.566774193548387,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,8,26.59032258064516,28.0,24.8,84.54838709677419,23.748387096774195,280.6,1009.5935483870968,89.8025806451613,279.4193548387097,24.49460297698861,27.94360789620009,28.643091873182332,27.671397849462366,-0.3778494623655916,0,0,4.744516129032259,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,9,26.683333333333334,28.0,25.0,83.93333333333334,23.726666666666667,148.1,1010.31,79.82400000000001,276.23333333333335,24.498008800186753,28.166042645797212,28.697167458473395,27.657555555555554,-0.28755555555555407,0,0,4.980666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,10,27.15806451612903,28.4,25.2,80.87096774193549,23.551612903225806,241.79999999999998,1010.3870967741935,48.774193548387096,245.19354838709677,24.51928455109756,29.665285212859388,28.974701409226505,27.986021505376343,-0.12795698924731053,0,0,6.507741935483871,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,11,27.48,28.7,25.4,77.96666666666667,23.256666666666668,66.0,1010.5833333333334,38.424,164.86666666666667,24.409901507724182,30.475792128349983,29.114251292535602,28.183333333333334,-0.14666666666666686,0,0,6.578666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2014,12,27.296774193548387,28.4,24.8,74.96774193548387,22.40967741935484,104.4,1010.9580645161291,41.5858064516129,115.0,23.793819357488843,29.565936232686976,28.76824197523505,28.03827956989247,-0.1608602150537605,0,0,3.9403225806451614,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,1,26.9,28.0,24.7,70.3225806451613,21.003225806451614,1.1,1012.5258064516129,46.056774193548385,72.35483870967742,22.749641668152034,28.51146408780784,28.13290917558375,27.500430107526885,-0.1520430107526912,0,0,1.653225806451613,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,2,27.357142857142858,28.3,26.5,73.10714285714286,22.089285714285715,0.4,1011.8857142857142,45.77142857142858,126.03571428571429,23.590377898702975,29.792681750730225,28.722518514190273,27.80424528301887,-0.02210242587601119,0,0,3.274285714285714,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,3,27.9,29.4,25.3,76.09677419354838,23.30322580645161,23.000000000000004,1011.8741935483871,40.738064516129036,233.6451612903226,24.53927920050977,31.289795660081044,29.40323672580034,28.58215053763441,-0.11440860215053753,0,0,8.783548387096776,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,4,28.39333333333333,29.7,25.3,75.7,23.623333333333335,54.8,1010.0066666666667,31.512,245.73333333333332,24.945053393157643,32.33793350175989,29.842425983510957,29.40577777777778,-0.3091111111111123,0,0,11.387,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,5,28.532258064516128,30.1,25.9,78.74193548387096,24.44516129032258,130.7,1008.8838709677419,48.65806451612904,301.7096774193548,25.523689197365265,33.173412090581905,30.148600177145195,29.555268817204304,-0.24236559139785238,0,0,14.98741935483871,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,6,27.766666666666666,29.1,25.6,84.1,24.82,235.1,1008.1366666666667,91.152,248.46666666666667,25.575966130630956,32.12170123990864,29.735054689337968,28.539777777777775,0.07022222222222456,0,0,14.027333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,7,27.509677419354837,29.0,25.6,81.90322580645162,24.116129032258065,153.7,1010.0129032258066,92.97290322580645,279.64516129032256,25.0055535189574,30.91129546547732,29.365169629724456,28.011182795698925,0.2243010752688165,0,0,10.99258064516129,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,8,27.296774193548387,28.6,25.5,83.16129032258064,24.18064516129032,98.7,1010.2290322580644,81.5458064516129,297.19354838709677,24.98411549583418,30.661031862549137,29.23602835760477,27.671397849462366,0.3673118279569888,0,0,10.772258064516128,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,9,27.243333333333332,28.6,25.2,82.2,23.923333333333336,214.3,1009.9233333333334,63.924,294.7,24.792548943981746,30.192833397352917,29.130441734984824,27.657555555555554,0.3757777777777791,0,0,10.079,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,10,27.63225806451613,29.0,25.8,81.0,24.03548387096774,159.5,1010.8580645161289,51.24774193548387,197.48387096774192,24.992058524520807,31.09104051794702,29.429369322717324,27.986021505376343,0.32043010752688333,0,0,11.598709677419356,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,11,27.67,29.1,25.7,79.16666666666667,23.696666666666665,142.9,1009.9799999999999,44.508,191.2,24.765379006626507,31.053194836089627,29.36168394960422,28.183333333333334,0.23333333333333334,0,0,9.964666666666666,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2015,12,27.70967741935484,29.5,25.5,78.03225806451613,23.480645161290322,133.7,1011.816129032258,45.534193548387094,75.6774193548387,24.632475210130593,30.94861789716376,29.33194985435552,28.03827956989247,0.3326881720430136,0,0,9.879354838709677,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,1,27.39032258064516,28.6,24.7,72.83870967741936,22.006451612903227,15.0,1012.5870967741936,44.001290322580644,67.7741935483871,23.566049932898824,29.47659562108592,28.731770526855044,27.500430107526885,0.370537634408599,0,0,5.855483870967742,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,2,27.606896551724137,28.8,26.4,76.10344827586206,23.010344827586206,6.6,1012.4344827586207,51.51724137931034,148.20689655172413,24.265166728538553,30.69123251487857,29.129320869143235,27.80424528301887,0.2923064411190623,0,0,7.969310344827587,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,3,28.62258064516129,29.7,27.3,74.7741935483871,23.703225806451613,0.0,1011.5096774193548,39.44903225806452,308.0967741935484,25.031537159137255,32.76257140193962,30.006397329347394,28.58215053763441,0.49849462365591407,0,0,14.742903225806453,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,4,29.293333333333333,30.5,28.2,73.3,24.006666666666668,1.0,1009.7033333333333,45.072,318.1666666666667,25.441038504350836,34.06881433121471,30.54764813220988,29.40577777777778,0.3842222222222214,0,0,17.913333333333334,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,5,29.42258064516129,30.8,26.7,76.12903225806451,24.725806451612904,95.3,1008.6580645161291,65.39225806451613,308.51612903225805,25.97448894495628,34.91108523005823,30.830577381174272,29.555268817204304,0.5253763440860185,0,0,22.28838709677419,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,6,27.6,29.3,25.8,84.36666666666666,24.696666666666665,360.8,1008.8133333333334,103.848,279.43333333333334,25.450377259165375,31.682169409199233,29.591198262851997,28.539777777777775,-0.05311111111110876,0,0,12.842666666666666,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,7,27.338709677419356,28.6,25.7,81.80645161290323,23.916129032258063,141.4,1009.2354838709678,105.08516129032257,281.2903225806452,24.83077454672171,30.61710699598018,29.199542783958403,28.011182795698925,-0.09182795698924803,0,0,8.51032258064516,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,8,27.161290322580644,28.1,25.3,82.74193548387096,23.94516129032258,48.9,1009.8774193548387,100.83483870967743,284.6774193548387,24.792688971497427,29.96520715302976,29.083978378701712,27.671397849462366,0.0834408602150534,0,0,8.29483870967742,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,9,26.959999999999997,27.8,25.3,81.46666666666667,23.493333333333332,53.2,1010.58,93.048,301.76666666666665,24.416621886003945,29.241544420818933,28.82205240119955,27.657555555555554,-0.21422222222221995,0,0,5.142333333333334,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,10,27.26451612903226,28.4,25.5,77.29032258064517,22.919354838709676,70.4,1010.4967741935484,56.79870967741935,288.80645161290323,24.108055964361203,29.78384840984823,28.87344663915524,27.986021505376343,-0.27956989247311703,0,0,4.66,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,11,27.48,28.5,25.4,77.2,23.14333333333333,18.5,1010.8633333333333,29.628,176.83333333333334,24.30299221898649,30.453994847182834,29.07223594206169,28.183333333333334,-0.19333333333333336,0,0,6.182333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2016,12,27.212903225806453,28.6,25.3,75.0,22.32903225806452,63.9,1011.2193548387097,47.46193548387097,226.93548387096774,23.721827824834012,29.399328076562668,28.692394464192024,28.03827956989247,-0.2866666666666637,0,0,3.594193548387097,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,1,26.925806451612903,28.2,25.2,73.90322580645162,21.82903225806452,15.8,1011.983870967742,43.03741935483871,148.58064516129033,23.29730228378412,28.693539793331006,28.362772055591673,27.500430107526885,-0.08107526881720746,0,0,2.7803225806451612,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,2,27.3,28.2,26.5,75.42857142857143,22.52857142857143,1.1,1012.1714285714286,48.24,162.82142857142858,23.875475274439772,29.943762604209194,28.80216178285483,27.80424528301887,-0.02210242587601157,0,0,4.236428571428571,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,3,27.758064516129032,29.2,25.2,75.54838709677419,23.006451612903227,91.0,1010.6032258064516,46.76516129032258,237.2258064516129,24.324874040859743,30.854730010837702,29.238498078703042,28.58215053763441,-0.3015053763440857,0,0,7.014193548387096,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,4,28.71333333333333,29.5,27.5,73.8,23.56,0.2,1010.0866666666666,53.724000000000004,306.73333333333335,24.969585993360464,32.78017187177782,30.033507295390663,29.40577777777778,-0.2724444444444455,0,0,12.074666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,5,28.90967741935484,30.2,25.4,76.70967741935483,24.374193548387098,73.9,1009.1612903225806,56.35741935483871,298.8709677419355,25.580166096817383,33.73584220001514,30.384792372823426,29.555268817204304,0.035053763440856874,0,0,16.940967741935484,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,6,27.533333333333335,28.8,25.9,85.93333333333334,24.959999999999997,286.2,1008.6533333333333,98.172,266.73333333333335,25.611619487755704,31.736312961987625,29.61676645868799,28.539777777777775,-0.146444444444442,0,0,13.103666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,7,27.493548387096773,28.6,25.4,83.51612903225806,24.45483870967742,128.7,1009.6903225806452,91.03354838709677,280.51612903225805,25.225341333432223,31.122715211360905,29.442401079522735,28.011182795698925,0.23075268817204228,0,0,11.998387096774193,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,8,27.174193548387095,28.7,25.5,83.83870967741936,24.190322580645162,175.4,1008.7935483870967,93.9483870967742,291.6774193548387,24.958421334638874,29.703802400676075,29.15642732644856,27.671397849462366,0.251182795698924,0,0,9.909032258064517,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,9,26.94333333333333,28.3,25.5,83.8,23.94333333333333,240.6,1009.3066666666667,73.26,286.6666666666667,24.732663250048812,29.264540176872035,28.936806657269184,27.657555555555554,0.025777777777779322,0,0,7.397,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,10,27.270967741935483,28.6,24.7,80.87096774193549,23.65806451612903,136.2,1008.9290322580645,56.42709677419355,259.64516129032256,24.628911529468603,30.25620222698197,29.081800940758583,27.986021505376343,-0.03763440860214909,0,0,7.853225806451612,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,11,27.57,28.9,25.5,76.13333333333334,22.9,26.599999999999998,1009.6233333333333,39.66,176.16666666666666,24.2256315523274,30.489922401746938,29.092863200064667,28.183333333333334,-0.1333333333333337,0,0,7.450666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2017,12,27.0,28.5,25.1,76.74193548387096,22.532258064516128,161.4,1011.0451612903227,60.15483870967742,124.35483870967742,23.774732459468396,29.01558179689523,28.59246985657108,28.03827956989247,-0.5544086021505348,0,0,3.169677419354839,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2018,1,26.612903225806452,27.7,24.5,73.83870967741936,21.52258064516129,5.1,1010.8903225806451,41.71354838709678,120.93548387096774,22.98910191187436,27.720998129663602,28.064233180398883,27.500430107526885,-0.4101075268817237,0,0,1.1580645161290322,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
